i'm sorry my husband he works in banking he's in finances and economics he's kind of like a loan servicer accountant right now but he's trying to trying to switch over into international trade because you know with the free trade agreements	going	on here there's really gonna be a lot of opportunity uh-huh	#telephone#	telephone_sw4039-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
hello uh you were	going	to talk about child care yeah uh	#telephone#	telephone_sw4040-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
still i know a lot of people that do and uh you know i mean you you you really wouldn't wouldn't um uh well i'm on gee i'm on the benefits committee at the university here and uh child care is a topic of conversation we the university started up a center this year but it's about two miles away from campus and i'm not sure it's	going	to be real convenient for people to take their kids over there yeah well well when i was stationed in Lubbock Texas uh they had a child care center right on base uh right at the school i mean	#telephone#	telephone_sw4040-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah it's just a lot of time it's not	going	to be very good i think they should talk about putting one right on the campus itself yeah well they say they claim that it's a better environment for kids than to be in with all the students	#telephone#	telephone_sw4040-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i haven't had to put anyone in a nursing home but we came close have you had that experience yet no i haven't either but a lot of my friends and actually my boss had to put his mother in a nursing home and i know just	going	through it with him i mean it's a real traumatic experience um-hum	#telephone#	telephone_sw4041-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
what do you do with the other person it's particularly hard if they live away okay that's what i was just	going	to say if they're out of state you know it's different if they're in the same town i think you have a little more chance to look out for them but um-hum	#telephone#	telephone_sw4041-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
oh oh you mean not staying at home you mean and not yeah yeah staying at home yeah not	going	somewhere else i think it's harder if they if they're younger but need a lot of care um-hum	#telephone#	telephone_sw4041-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
you know how do you i guess unless you visit a lot and unexpectedly and assuming that you can visit unexpectedly well i would think that you ought to be in fact i was	going	to say that i would go at different times of the day not only when they're expecting you to come uh-huh	#telephone#	telephone_sw4041-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
for every hundred pounds of green glass right so economically it's not a situation where you're	going	be able to attract a lot of attention no i'm not but i've got	#telephone#	telephone_sw4042-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i would really be disturbed if i found out that the place i took it to was	going	to just put it in the landfill i mean i could have done that well i think um that is kind of becoming one of the drivers now the fact that with all the recycling that took place the price per pound has declined i know aluminum in our area one year ago aluminum was	#telephone#	telephone_sw4042-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
that got me real heated up a friend of my mother's told her about that and she was telling me about it and then i saw a report on TV too and i thought why are we	going	through this trouble and i had a report tell me why we are we go through the trouble because everybody's worried about the environment	#telephone#	telephone_sw4042-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah in fact it's interesting he he's actually an engineer i don't i i'm	going	to school in Florida and he's an engineer that does sound mixing mixing right now for a Christian bands	#telephone#	telephone_sw4043-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
oh excuse me i was just	going	to say there's significantly more money and we weren't a debtor nation in those days	#telephone#	telephone_sw4044-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
you know perhaps anyway what i'm saying is that everything costs more these days uh and we've reached a point where where people are like i say taxes are	going	up uh your expenses have gone up and the perhaps the thing that's more important uh uh	#telephone#	telephone_sw4044-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um-hum everyone really knows isn't	going	to make a real difference but they're sort of left not knowing what else to do than everything they can do right	#telephone#	telephone_sw4046-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah yeah our yeah our company's a little tougher on the second chance i mean if if they're	going	to give you the opportunity to turn yourself in then they ought to you know  go out of the way i think a little bit more to uh to help you get you help get you rehabilitated to you know to get get back at your job	#telephone#	telephone_sw4048-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh-huh so uh i'd rather have that than you know say well this week the A's and B's are	going	to be in and next week C's and D's are	#telephone#	telephone_sw4048-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um i don't really  think that it's uh too many i think it's a severe invasion of somebody's privacy to say well we're	going	to look at your urine and then decide whether you're uh you know worthy of working for us i really don't see that that's a very very valid uh thing for a company to say and i personally i don't think i would work for somebody if they were	#telephone#	telephone_sw4049-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
too many i think it's a severe invasion of somebody's privacy to say well we're	going	to look at your urine and then decide whether you're uh you know worthy of working for us i really don't see that that's a very very valid uh thing for a company to say and i personally i don't think i would work for somebody if they were	#telephone#	telephone_sw4049-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah but uh i mean i just i find it to be pretty offensive that that it's such a a big deal i mean if your employer's not	going	to trust you or you know it i just i think it's a whole trust issue i just can't see it have you ever been in a situation where you you were drug tested or	#telephone#	telephone_sw4049-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah i mean it's it's a pretty personal thing when somebody says i want to look at your urine before i'm	going	to talk to you yeah i had it during a job interview and	#telephone#	telephone_sw4049-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
right to do this and i'm just like well uh i'm not even	going	to think much about it yeah	#telephone#	telephone_sw4049-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
and also i just think it it gets a lot i'm a big uh supporter of personal freedoms and personal privacies and i think that it just moves down along a line that that i really would find bad if if most people went down that line into regulating employees' lives outside of work when you know there's already talk of people well we're not	going	to hire you if you smoke well you know i i can see how they can say in the work place we you don't want them to smoke but when somebody leaves work i don't think that it's the employer's right to regulate their lifestyle at all	#telephone#	telephone_sw4049-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um yeah yeah i hate to see a car	going	down the street or even a truck or bus for that matter that that's putting out a lot of dark um-hum	#telephone#	telephone_sw4051-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah diesel is	going	to be around because it doesn't evaporate easily and it's got uh you know it's it's latent heat is high but it's slow burning at at uh	#telephone#	telephone_sw4051-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i mean you know we play around and fool around but i don't i don't ever feel you know i've i've really worked out but i i really have you know first	going	to the gym was really really tough and i've been doing it like early in the mornings before the kids wake up so but now it's you know i don't like to wake up but once i'm up i enjoy it and i enjoy the the challenge of seeing how much further i can get and um	#telephone#	telephone_sw4053-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
you have uh levels that you can um ride on or walk on and it tells you you know how far you've walked or how far you've um biked and how many calories it's burned and you can set it up where you can be	going	up hills or you can be	#telephone#	telephone_sw4053-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
and last year my one twelve year old went to the scout camp for a week and so this year they'll both be	going	and so that's been real enjoyable for them great	#telephone#	telephone_sw4055-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
however i tend to agree with you that well i don't tend to agree with i definitely agree with you that there are people that are	going	to make sure that every T is crossed every I is dotted and to make sure that everything is just right otherwise you know someone gets off on a technicality now yeah	#telephone#	telephone_sw4058-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i guess they it wasn't too bad but she uh she was a good way away from her family and uh kind of by herself there and it was it i didn't really like	going	there at all it was it was not a pleasant experience but uh i think there're some good ones out there's some here in Atlanta that are closing down  it's	#telephone#	telephone_sw4059-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
you know which is good so i i hope i can provide that kind of care for my grandmother you know she's still	going	pretty strong but uh uh i i don't think i would	#telephone#	telephone_sw4059-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
okay Karen you're  you're first okay i was just	going	to say i think one of the biggest thing for me is like the room for advancement you know not to get in like in a dead end job	#telephone#	telephone_sw4060-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
things can happen much more quickly and so you can see the reward of your efforts i think probably in a smaller yeah i was	going	to say more it's more personal for one thing you probably have a better team uh cooperation or team playing atmosphere	#telephone#	telephone_sw4060-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
right sort of keeps uh i guess you would say a running record of it so that he he knows at what point uh we are	going	to be able to to have uh some extra money um-hum	#telephone#	telephone_sw4062-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
now you expect it oh yeah now i know they are	going	to do that um	#telephone#	telephone_sw4062-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
we try it's it's not as easy as i had thought it would be but last year i started keeping a total of our expenses and and where they were all	going	and i have uh a budget book that i use um-hum	#telephone#	telephone_sw4063-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah because to me that's the only way we're ever	going	save to be able to save oh yeah i	#telephone#	telephone_sw4063-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
you know i i'm just twenty nine and when i went it was probably five hundred dollars a semester for the tuition books and everything yeah if you yeah it's kind of expensive for her you know	going	to nursing school nursing school is one of the more expensive ones um-hum where is she	#telephone#	telephone_sw4063-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah if you yeah it's kind of expensive for her you know	going	to nursing school nursing school is one of the more expensive ones um-hum where is she	#telephone#	telephone_sw4063-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh no she goes they have a class there every Tuesday and that's what they do and then she'll start during her senior year uh	going	to the hospital three times a week so yeah because i i've got a friend that just graduated and took her test to to be an R N and i i think towards the last year they were working at the hospitals and then they all had to buy all the uniforms and	#telephone#	telephone_sw4063-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um-hum then i'd uh i just don't see what merits you're	going	to have from gaining what you do when you're not at work in those situations is your own business i think i think that's an infringement upon your personal rights	#telephone#	telephone_sw4065-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
you know it's i don't know i don't i don't know it's it's awfully it's it has it's points it's good points and it's bad points see it kind of makes us look like we're	going	in the other direction as far as the way the rest of the world's	#telephone#	telephone_sw4065-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
we and here we are we're	going	the other way and it does feel like it doesn't it	#telephone#	telephone_sw4065-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
and uh it's	going	to take at least all ready this year three have been put to death and i think at this point i am for that as long as you know they've had all the chances they need to have on appeals and	#telephone#	telephone_sw4066-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah i i totally agree i i think it's kind of appalling that some one can commit murder and they know that they probably won't die for it yes Well i know of uh at least two this year that have been put to death have uh i mean they have already they had admitted to it They i mean there was no question and yes they had been	going	on fifteen to twenty years there on death row is that right	#telephone#	telephone_sw4066-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i believe so and uh i know we're	going	through a case right now that uh where parent's starved a child to death and uh	#telephone#	telephone_sw4066-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i guess that would be that would be the issue and they just tie the child and and were they were they punishing the kid and they don't realize that he was	going	to die or oh they did yes uh-huh	#telephone#	telephone_sw4066-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um and then finding out that Medicare was either	going	to pay just a small fraction or no Medicare wouldn't pay for it hm	#telephone#	telephone_sw4067-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
is that right oh my gosh and it was just really one i've got i've got several and one in particular but then she kind of showed the other ones what was	going	on and then they learned how huh	#telephone#	telephone_sw4069-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh we we have you know a state department of education and things which all all they do is do statistics and push paper around and none of the uh one of the things that's happened here is that uh the percentage of the money	going	to instruction meaning teacher's salaries and books and materials has been falling even though that the uh total funding has been	#telephone#	telephone_sw4070-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
all all they do is do statistics and push paper around and none of the uh one of the things that's happened here is that uh the percentage of the money	going	to instruction meaning teacher's salaries and books and materials has been falling even though that the uh total funding has been	#telephone#	telephone_sw4070-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
meaning teacher's salaries and books and materials has been falling even though that the uh total funding has been	going	up uh so that uh you know whereas twenty years ago seventy percent of the money	#telephone#	telephone_sw4070-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
went to teacher's salaries and books and materials now it's only forty five percent and that's really scary to think that uh yeah that's i've i've been hearing that that's uh that that's been	going	down and uh i don't know what uh what all the reasons are for that yeah i think that uh one of the reasons our taxes are so high is just that uh	#telephone#	telephone_sw4070-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah uh my my opinion of taxes is that when you send money to Washington or to the state and they say they're	going	to send some back it's like giving yourself a transfusion it's like one arm giving the other a transfusion yeah	#telephone#	telephone_sw4071-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
right um  i there's an interesting proposal that's been uh	going	around now for a few years of having a flat tax uh ten percent or thirteen percent there would be no figuring i mean you would take your income tax you'd have a certain amount i mean you you take your total salary	#telephone#	telephone_sw4071-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah	going	they're looks like they're	#telephone#	telephone_sw4072-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um-hum if they were	going	to show that why didn't they show the guys who you know um-hum	#telephone#	telephone_sw4072-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
well Dallas is talking about starting something like that too it's	going	to be i i don't know if it's three dollars a week i think it's three dollars a month is what we are	#telephone#	telephone_sw4073-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
Dallas is talking about starting something like that too it's	going	to be i i don't know if it's three dollars a week i think it's three dollars a month is what we are	#telephone#	telephone_sw4073-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
something for the newspapers and something for the aluminum cans and nowadays it's like i i can't find one place that's	going	to take everything yeah well that's	#telephone#	telephone_sw4073-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
when we moved into our house that was the first thing we wanted to get was uh you know was a pet and and it was a dog that we gotten he was just he was just too big um the kids couldn't handle him and i was still	going	to school um-hum	#telephone#	telephone_sw4074-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh-huh but they are trying to get some urban renewal	going	in here and trying to make the area safer i live near the University of Pennsylvania where i'm a grad student uh-huh	#telephone#	telephone_sw4075-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
and it's not the safest neighborhood there is so they are trying to get urban renewal	going	and they one of the things that this farmer's market does is collect plastic uh-huh	#telephone#	telephone_sw4075-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh-huh so that the landfill consideration is a good reason that probably communities are still	going	to end up paying to have the paper taken away but they just won't have to build landfills as often i see	#telephone#	telephone_sw4075-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um but it's	going	to a lot of the stuff that i mean all you do is to get guns uh-huh	#telephone#	telephone_sw4077-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh you know i mean the problem though is you know they if the since the United States had this you know pretty much unrestricted flow of guns	going	for so long that i think you know if you were introduced	#telephone#	telephone_sw4077-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
you know and shotguns are really good because you know they're i mean somebody is not	going	to break in steal it and you know use it to mug someone you know that's true	#telephone#	telephone_sw4077-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh and you know you yeah i just don't i just don't understand these people you know that like when they they decide they're	going	to buy a gun to protect themselves they go out and buy a three fifty seven magnum which is	#telephone#	telephone_sw4077-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah i just don't i just don't understand these people you know that like when they they decide they're	going	to buy a gun to protect themselves they go out and buy a three fifty seven magnum which is	#telephone#	telephone_sw4077-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh-huh you know if you're not	going	to teach me how to do it and if i am not	#telephone#	telephone_sw4077-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
you know and and well i mean you you you you basically made it clear to the person that you know unless he unless you know that  you are a real danger to them and then you know if you if they manage to get the gun from you you know their first reaction is	going	to be you know stop you	#telephone#	telephone_sw4077-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um well the way they have you know they have boxes located at certain areas throughout a module or down the hall or  a lot of people aren't	going	to get up walk out of their offices and go there uh-huh	#telephone#	telephone_sw4078-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
well i found that uh you know things as as i've gotten older i'm in my fifties now but before we use to have to have to very have a very strict budget i had four kids and uh you know we we planned out how much we're	going	to spend for food and how much for for this and for that and kind of anticipate how much things were	#telephone#	telephone_sw4079-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah you're right um i i have uh been know to keep trucks or cars for oh ten or twelve years but i find that after about four years they kind of start	going	down hill and you got to put put stuff into them you know that's right  yeah mine's uh seven years old and i think last year was that was a rough year for it i had expenses a number of expenses	#telephone#	telephone_sw4079-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i mean you know even if they give it a shot it's still	going	to be black market all over the place you know that's right that's right	#telephone#	telephone_sw4080-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
field work it's the person doing the hiring and the supervisor	going	and talking to people and finding out who know what about who right	#telephone#	telephone_sw4083-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh no i don't i'm a college student actually no kids yet oh yeah  well i've got preschoolers so we have one that is	going	to be starting kindergarten next year and uh uh-huh	#telephone#	telephone_sw4084-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
right um they're	going	to have to use those a lot and and that way a child that my son already know already knows how to read and he will be able to excel at his own pace where the kids that you know right	#telephone#	telephone_sw4084-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh i don't know what they are trying to do but i really think that the emphasis should be more on on book learning and not on okay you know here's our civics class this is we're	going	to talk about how people deal with each other in their community and how it's suppose to be and as opposed to just having straight up math reading writing	#telephone#	telephone_sw4084-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
what do you think people's concern is about benefits is it mostly in the area of health care i swear that's what i was	going	to say we seem to get more more uh complaints about that than about anything else although you get a good deal of complaints over other kinds of insurance too um yeah health care we have we are on the state health system which is my understanding is that it is a lot worse than the system we had when we had our own just for the university	#telephone#	telephone_sw4085-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
and it worked to some degree but it didn't work that much and the reason was adverse selection the people that go into HMO's are are those that have uh you know that that have generally lesser health needs and i mean it's obvious why that is because the people that that that are already sick are	going	to see a particular doctor and they don't want to switch just to come in the HMO so you get the people in the H O they they don't uh you know require that much uh care at all and then some how you got less people paying premiums into the into the uh insurance system than you have uh uh	#telephone#	telephone_sw4085-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
and that opens up a whole another can of worms i guess Ford is suppose to start out with they're gonna actually put out a line of electric cars next year in California yeah doesn't that sound neat if you were gonna if you if you could afford two cars and you were	going	to do a lot of city driving you know	#telephone#	telephone_sw4086-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
oh really sitting in behind our house and the kids are convinced the older two kids are convinced that that's	going	to be their cars Jeffrey hasn't figured out yet just you know it's like who want oh Jeffrey's only three you know and the but the other ones aren't very old either	#telephone#	telephone_sw4086-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh-huh so it's like who's	going	to inherit you know Jeffrey's like well you know station wagon a mini van you know you got to go get another old convertible my husband well my husband would love to buy next is a Miata right	#telephone#	telephone_sw4086-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
really solid car we have a a Mazda right now yeah a big factor for me is is ergonomics and and in terms of control and display design that's that's what i'm	going	into for my degree yeah	#telephone#	telephone_sw4086-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah  that's right well i i and and uh and then there's the question of you know if what what to look for what's what's	going	to be uh what's	#telephone#	telephone_sw4087-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh no no i think it's	going	to be hard i feel like i was i was lucky to get to be at home and there were a lot of times that it was boring and it and it certainly isn't true is true that didn't	#telephone#	telephone_sw4087-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
what what what okay you know  let's say that we can you you you you had had a uh uh you went to a party and uh not not that anyone ever does it but you were smoking pot uh now how is that	going	to make any difference um	#telephone#	telephone_sw4088-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um-hum in a few years something's	going	to cause i mean there's uh people just	#telephone#	telephone_sw4089-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
my husband just graduated from the university uh a year ago so finally  finally we are getting to that point too so are you still	going	to school or um-hum	#telephone#	telephone_sw4090-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah so you you have to wait until like  fifty five or yeah i think i think you can take out the money anytime you want but you'll pay you'll pay taxes on it and you're better off waiting until you retire when you are probably	going	to have less income or some something like that right	#telephone#	telephone_sw4091-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh-huh to the number of false positives and you know the number of people you're	going	to hurt while accomplishing you know whatever you think you're accomplishing is really quite high	#telephone#	telephone_sw4093-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i wouldn't want to have to like you know piss in a little paper cup whenever  you know well i can see there be yeah i actually it's some some mixed mixed feeling about feel i mean i feel like okay if you're	going	to do testing do a meaningful test like a performance test um-hum	#telephone#	telephone_sw4093-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
right um i think that in my belief i believe we uh i believe that if a person has killed then there really isn't much point to them	going	on anyway because they pretty much ruined what they came to earth to do you know what they're here to do to try to make life um the best that they can um-hum	#telephone#	telephone_sw4094-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i'd go with the ones on the street corner because people are thinking you know what am i	going	to get five years if i'm caught so what's the big deal no yeah start at the bottom start pushing the ones on the street corner they'll run out of supplies	#telephone#	telephone_sw4094-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
um um-hum yeah i can go along with that i just wish we could get  get uh debate	going	here to get some verbal usage for the computer uh i have a brother-in-law that is strictly opposed to it and uh he is a uh very liberal uh	#telephone#	telephone_sw4094-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
oh that's great how old are they um i've got a six month old a uh two and a half almost three year old	going	on thirty and then a uh four and a half year old almost five year old so i've got a couple a couple of little ones but um um-hum	#telephone#	telephone_sw4095-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
hum oh okay well how would you spend time with your kids if you were if you had kids or or uh do you do you do any babysitting do you did you use to when you were in uh high school or anything oh yes i baby sat all the time for uh for my last year in high school my full time job was	going	over to a a neighbor's house and babysitting their children until they got home every day and uh so what'd you do with them did you i mean of course you were paid to uh to spend time with them and stuff but what did you do to uh entertain them and keep them entertained were they older kids or school age	#telephone#	telephone_sw4095-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
they had basically decided that there is	going	to be a real problem here within a few years on solid waste um i didn't think that was a new revelation	#telephone#	telephone_sw4096-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
uh and uh it's tough on on my grandmother because she's use to just	going	to the store and getting what she wants and baking up things for her friends but now she's no longer where she grew up her friends have all passed on or in another city she can't just run right out and get things so a lot of these thing uh-huh	#telephone#	telephone_sw4097-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
and it's uh but uh i don't know what other solution there is eventually we're	going	to have to put him in a home some place oh it it right now though he's independent enough to to take care of day to day or or have	#telephone#	telephone_sw4097-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah and i well everyone's told me my waist line is	going	to expand one of these days but i don't know	#telephone#	telephone_sw4099-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
it would cost her an additional sixty or seventy a month to include me on that policy well assuming that we both work at places that feel this way we may very well miss out on the convenience of	going	to the same place because those two places will never get together and agree okay one of them will pay for all of the uh the dental and optical and the other one'll pay for the medical	#telephone#	telephone_sw4100-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i know in one case there were doctors around who were affiliated with the university who you can go see and all your lab work is covered under their research so in fact you're saving them you know hundreds of dollars in in billings by	going	to a research uh physician yet at the same time they will only pay based on eighty percent of the customary reasonable charges for the physicians visits	#telephone#	telephone_sw4100-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
physician yet at the same time they will only pay based on eighty percent of the customary reasonable charges for the physicians visits and won't take into account the fact that by seeing that doctor you're saving them you know a couple of hundred dollars over	going	to somebody else and a lot of things like that um-hum	#telephone#	telephone_sw4100-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
yeah i guess we're we're just at the point my uh my wife worked until we had a family and then you know now we're just	going	on the one income so it's a lot more interesting trying to um-hum	#telephone#	telephone_sw4103-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
but uh it'll be interesting to see well our situation is just a little bit kind of the opposite of that cause my wife was not working for some time and was	going	to school and just recently uh	#telephone#	telephone_sw4103-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
i was kind of wondering if they'd be collecting people with uh the western accents or something like that i don't know how many people are uh	going	to be involved in this but um-hum	#telephone#	telephone_sw4103-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
and it doesn't get switched very easily once you come home i see so overseas where would you be	going	so	#telephone#	telephone_sw4104-ms98-a-trans.txt	go	spoken	OANC_spoken	2	going	coming	driving	walking	arriving
